"ppntID","questiontext","text","hm_options","bookend_labels","response","responseTime"
"3031810","Is this an <em>acceptable</em> English sentence?","There has been a man considered violent.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549992694006
"2592897","spacer_screen","This block of questions asks you to judge if a sentence is grammatical or not. It doesn't matter if the sentence is ugly or even makes no sense: please answer 'Yes' if it is a valid construction in English or 'No' if it is not.",0,"Continue_button_only","continue",1549992800870
"2020584","Is this an <em>acceptable</em> English sentence?","Some swim instructors without experience would ever recommend underwater distance training.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992806668
"3031810","Is this an <em>acceptable</em> English sentence?","The cleaner who the ball that the doctor recognised hurt surprised the patient.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","3",1549992695428
"2592897","Is this a valid <em>grammatical</em> English sentence?","The skyscrapers from the 80’s ever brought their designers fame.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549992803444
"3031810","Is this an <em>acceptable</em> English sentence?","The bridges to the islands are very crowded.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","3",1549992698394
"2592897","Is this a valid <em>grammatical</em> English sentence?","By 5 o'clock more busy telemarketers had taken an easy call than the lazy telemarketer did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992805028
"3031810","Is this an <em>acceptable</em> English sentence?","The key to the cabinet is on the table.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549992698776
"2592897","Is this a valid <em>grammatical</em> English sentence?","There had prevailed in the trial all of the defendants we were rooting for.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992807499
"2020584","Is this an <em>acceptable</em> English sentence?","Sophia is anxious for everyone to arrive that you are.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","0",1549992814302
"2592897","Is this a valid <em>grammatical</em> English sentence?","The girls that the science teachers questioned were nervous.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549992809876
"2592897","Is this a valid <em>grammatical</em> English sentence?","The dogs that chased the trucks are very muddy.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992811748
"2592897","Is this a valid <em>grammatical</em> English sentence?","Last month more junior employees prolonged their vacation than senior employees did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992813363
"2020584","Is this an <em>acceptable</em> English sentence?","The prayer that the monk who the religious fanatic was chanting every day was echoing in the empty church.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","0",1549992819240
"2592897","Is this a valid <em>grammatical</em> English sentence?","The clerk who the walking stick that the visitor forgotten about annoyed the neighbour.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992815148
"2592897","Is this a valid <em>grammatical</em> English sentence?","Ashley suggested to Michael he should throw a party.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549992816603
"2592897","Is this a valid <em>grammatical</em> English sentence?","Last week more History majors continued writing their literature essay than English majors did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549992818269
"2592897","Is this a valid <em>grammatical</em> English sentence?","The painter who the film that the friend liked admired the poet.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992819669
"2020584","Is this an <em>acceptable</em> English sentence?","No restaurants that local newspapers have recommended in their dining reviews have ever gone out of business.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549992826128
"2592897","Is this a valid <em>grammatical</em> English sentence?","The name on the enormous highway billboards belong to a local real-estate agent.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992822853
"2592897","Is this a valid <em>grammatical</em> English sentence?","The defect in the cars are not obvious except to experts.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992824252
"2592897","Is this a valid <em>grammatical</em> English sentence?","Most calligraphy not by Mi Fu ever bears that particular seal.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992825348
"3031810","spacer_screen","This block of questions asks you to judge if a sentence is grammatical or not. It doesn't matter if the sentence is ugly or even makes no sense: please answer 'Yes' if it is a valid construction in English or 'No' if it is not.",0,"Continue_button_only","continue",1549992718041
"2592897","Is this a valid <em>grammatical</em> English sentence?","There has been a woman considered desperate.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992827156
"3031810","Is this a valid <em>grammatical</em> English sentence?","The boy that liked the colorful garter snake hides motionless behind a tree.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992720780
"2592897","Is this a valid <em>grammatical</em> English sentence?","The pharmacist who the button that the stranger saw troubled questioned the customer.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992828604
"2592897","Is this a valid <em>grammatical</em> English sentence?","The policy that the governor recommended was hugely unpopular.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992829948
"2592897","Is this a valid <em>grammatical</em> English sentence?","The mechanic who repaired the limousine’s rear tire is in a feud with my cousin’s friend’s family.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549992831284
"3031810","Is this a valid <em>grammatical</em> English sentence?","The detective who solved the murders are at the door.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992724299
"2592897","Is this a valid <em>grammatical</em> English sentence?","Dana hopes for everyone to succeed that you do.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992832660
"3031810","Is this a valid <em>grammatical</em> English sentence?","The pharmacist who the optician that the stranger saw questioned the customer.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992726433
"2592897","Is this a valid <em>grammatical</em> English sentence?","The camel breeders not from Bikaner have received any prizes that season.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549992834108
"3031810","Is this a valid <em>grammatical</em> English sentence?","That week more German architects continued working on a big project than the French architect did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992728056
"2592897","Is this a valid <em>grammatical</em> English sentence?","The warning from the expert falls on deaf ears.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992835444
"2592897","Is this a valid <em>grammatical</em> English sentence?","In cooking class more international students were baking butter scones than the American student was.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992836660
"3031810","Is this a valid <em>grammatical</em> English sentence?","The prayer that the monk who the religious fanatic was chanting every day was echoing in the empty church.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992729864
"2592897","Is this a valid <em>grammatical</em> English sentence?","The letters from the real estate company’s lawyers are short and polite.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992838020
"2592897","Is this a valid <em>grammatical</em> English sentence?","The trophy that the athlete who the restaurant had hired as a spokesman had won at the track meet was stolen later.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992839628
"2020584","Is this an <em>acceptable</em> English sentence?","The painter who the musician that the father missed sheltered cooked for the artist.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","0",1549992845548
"2592897","Is this a valid <em>grammatical</em> English sentence?","The lecture that the professor who the newspaper story had just profiled in detail was teaching poorly.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992840708
"3031810","Is this a valid <em>grammatical</em> English sentence?","Who will you give the keys?",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992733551
"2592897","Is this a valid <em>grammatical</em> English sentence?","Only a mad captain with a plan ever gives that order.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992842076
"4997867","Is this an <em>acceptable</em> English sentence?","A mad captain without a plan ever gives that order.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549993554147
"2592897","Is this a valid <em>grammatical</em> English sentence?","There has been a man considered violent.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549992843436
"2592897","Is this a valid <em>grammatical</em> English sentence?","The slogans on the posters are offensive to vegetarians.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","0",1549992844892
"2592897","Is this a valid <em>grammatical</em> English sentence?","The pharmacist who the optician that the stranger saw questioned the customer.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992846236
"2020584","Is this an <em>acceptable</em> English sentence?","The detectives who solved the murders is at the door.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992852934
"2592897","Is this a valid <em>grammatical</em> English sentence?","Larry cooked her husband the meal.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992847564
"2592897","Is this a valid <em>grammatical</em> English sentence?","At Peter's party more toddlers ate a tasty strawberry cupcake than the high schooler did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992848772
"2592897","Is this a valid <em>grammatical</em> English sentence?","Sarah expected to get a good grade.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","5",1549992850124
"2592897","Is this a valid <em>grammatical</em> English sentence?","Him would have been fired.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992851276
"3031810","Is this a valid <em>grammatical</em> English sentence?","The worker who the tenant that the foreman looked for injured questioned the shepherd.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992744871
"2592897","spacer_screen","This block of questions asks you to judge how acceptable a sentence is. Here 'acceptable' means 'well-formed' or 'natural sounding'. The sentences here range in acceptability from very good to very poor, please use the rating scale to indicate where each sentence falls in this range.",0,"Continue_button_only","continue",1549992852772
"2020584","Is this an <em>acceptable</em> English sentence?","The shirt that the seamstress who the immigration officer had investigated last week was carefully mending needed to be dry cleaned.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","0",1549992858626
"3031810","Is this a valid <em>grammatical</em> English sentence?","Most calligraphy not by Mi Fu ever bears that particular seal.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992746256
"2592897","Is this an <em>acceptable</em> English sentence?","The computers installed in the missile is less powerful than your phone.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992854163
"3031810","Is this a valid <em>grammatical</em> English sentence?","The check from the indicted Wall Street stockbroker bounces, as you expected.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992747371
"2592897","Is this an <em>acceptable</em> English sentence?","Last summer more famous bands had a big stadium show than the lesser-known band did.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992855844
"2592897","Is this an <em>acceptable</em> English sentence?","The monologue that the actor who the movie industry had snubbed repeatedly was performing last month was extremely well written.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992856891
"3031810","Is this a valid <em>grammatical</em> English sentence?","A superhero without a cape has ever missed a chance to flaunt  it.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","1",1549992750377
"2592897","Is this an <em>acceptable</em> English sentence?","The slogans on the poster is offensive to vegetarians.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","3",1549992858459
"3031810","Is this a valid <em>grammatical</em> English sentence?","The carpenter who the pillar that the peasant carried hurt supervised the apprentice.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992751963
"2592897","Is this an <em>acceptable</em> English sentence?","There had lived across the street all of the kids who were vandalizing our yard.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992859667
"2592897","Is this an <em>acceptable</em> English sentence?","We were sure that the teaching assistant. liked to meet before lecture.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992860884
"2020584","Is this an <em>acceptable</em> English sentence?","The checks from the indicted Wall Street stockbrokers bounce, as you expected.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992867062
"2592897","Is this an <em>acceptable</em> English sentence?","The detectives who solved the murders is at the door.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","4",1549992862363
"2592897","Is this an <em>acceptable</em> English sentence?","The defence who the prosecutor that the spy looked at convinced the judge.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","3",1549992864323
"2592897","Is this an <em>acceptable</em> English sentence?","The cousin who the diamond that the peasant described pleased hated the uncle.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","5",1549992865851
"3031810","Is this a valid <em>grammatical</em> English sentence?","He anticipates that everyone will meet Susie that you do.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992757897
"2592897","Is this an <em>acceptable</em> English sentence?","None of the teapots genuinely from the Victorian era ever have a maker’s mark underneath.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","0",1549992867186
"3031810","Is this a valid <em>grammatical</em> English sentence?","Emma thought for a moment her friend was at the door.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992759122
"2592897","Is this an <em>acceptable</em> English sentence?","Sophia is anxious for everyone to arrive that you are.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992868299
"3031810","Is this a valid <em>grammatical</em> English sentence?","The monologue that the actor who the movie industry had snubbed repeatedly was extremely well written.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992760270
"3031810","Is this a valid <em>grammatical</em> English sentence?","There is likely to live a snake in the garden.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992761386
"2592897","Is this an <em>acceptable</em> English sentence?","The party that was organized by the journalists had any problems with catering.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992869707
"3031810","Is this a valid <em>grammatical</em> English sentence?","Last year more young people were reading War & Peace than the old man was.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992762534
"2592897","Is this an <em>acceptable</em> English sentence?","Last year more young people were reading War & Peace than old men were.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992871019
"3031810","Is this a valid <em>grammatical</em> English sentence?","The conductor who the sponge that the worker ignored hit berated the musician.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992763996
"2592897","Is this an <em>acceptable</em> English sentence?","At the new cafe more women tried a new green tea drink than reluctant men did.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","3",1549992872355
"3031810","Is this a valid <em>grammatical</em> English sentence?","The bridge to the islands are very crowded.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992765310
"2592897","Is this an <em>acceptable</em> English sentence?","The tiles used to cover the floors are from Morocco.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992873523
"2592897","Is this an <em>acceptable</em> English sentence?","Over the weekend more boys worked on the assignment than Jenna did.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","3",1549992874898
"3031810","Is this a valid <em>grammatical</em> English sentence?","That week more German architects continued working on a big project than French architects did.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992767554
"2592897","Is this an <em>acceptable</em> English sentence?","No authors that the critics recommended have received any acknowledgement for a best selling novel.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992876107
"2592897","Is this an <em>acceptable</em> English sentence?","The apartment that the maid who the service was cleaning every week was well decorated.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992877316
"2592897","Is this an <em>acceptable</em> English sentence?","Greg put more onions in the soup than Lana did in the salad.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992878428
"2020584","Is this an <em>acceptable</em> English sentence?","The defence who the knife that the spy looked at surprised convinced the judge.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992884908
"2592897","Is this an <em>acceptable</em> English sentence?","All the postal workers seem to have all taken a break at the same time.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","3",1549992879588
"2592897","Is this an <em>acceptable</em> English sentence?","The tables that the student painted looks nice.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992880659
"2592897","Is this an <em>acceptable</em> English sentence?","The prayer that the monk who the religious fanatic was chanting every day was echoing in the empty church.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992881932
"2592897","Is this an <em>acceptable</em> English sentence?","The party that was not organized by the journalists had any problems with catering.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992882988
"3031810","Is this a valid <em>grammatical</em> English sentence?","The letter from the real estate company’s lawyer is short and polite.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","2",1549992775284
"2592897","Is this an <em>acceptable</em> English sentence?","This week more hard-working students continued writing their thesis than lazy students did.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992884395
"2020584","Is this an <em>acceptable</em> English sentence?","All of the garden forks with wooden handles ever have more than four tines.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","1",1549992890332
"2592897","Is this an <em>acceptable</em> English sentence?","The worker who the tenant that the foreman looked for injured questioned the shepherd.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","3",1549992885540
"3031810","Is this a valid <em>grammatical</em> English sentence?","Greg put more onions in the soup than Lana did in the salad.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","3",1549992777589
"2592897","Is this an <em>acceptable</em> English sentence?","A mad captain without a plan ever gives that order.",6,"[""Highly </br>unacceptable"",""Unacceptable"",""Somewhat </br>unacceptable"",""Somewhat </br>acceptable"",""Acceptable"",""Highly </br>acceptable""]","2",1549992886587
"3031810","Is this a valid <em>grammatical</em> English sentence?","The letters from the real estate company’s lawyers is short and polite.",6,"[""Definitely </br>not grammatical"",""Probably </br>not grammatical"",""Possibly </br>not grammatical"",""Possibly </br>grammatical"",""Probably </br>grammatical"",""Definitely </br>grammatical""]","4",1549992778654
