"text","stim_type","item_type","canon_status.x","mean_time","canonstatus","is_acceptable","is_grammatical","canon_status.y"
"The conductor who the sponge that the worker ignored berated the musician.","embedding","missing3",FALSE,0.325399196168246,FALSE,1.3,NA,FALSE
"The conductor who the sponge that the worker ignored berated the musician.","embedding","missing3",FALSE,0.874022067465436,FALSE,NA,0.857142857142857,FALSE
"The conductor who the sponge that the worker ignored hit berated the musician.","embedding","missing1",FALSE,-0.148985994898346,FALSE,1,NA,FALSE
"The conductor who the sponge that the worker ignored hit berated the musician.","embedding","missing1",FALSE,0.358131567001241,FALSE,NA,2,FALSE
"The cousin who the brother that the peasant described hated the uncle.","embedding","missing2",FALSE,-0.142416326306553,FALSE,NA,3.2,FALSE
"The cousin who the brother that the peasant described hated the uncle.","embedding","missing2",FALSE,0.123877006169455,FALSE,1.33333333333333,NA,FALSE
"The cousin who the brother that the peasant described pleased hated the uncle.","embedding","full",TRUE,-0.260375896723493,TRUE,NA,1.45454545454545,TRUE
"The cousin who the brother that the peasant described pleased hated the uncle.","embedding","full",TRUE,-0.152246722798306,TRUE,1.2,NA,TRUE
"The cousin who the diamond that the peasant described hated the uncle.","embedding","missing3",FALSE,-0.182439344524581,FALSE,1,NA,FALSE
"The cousin who the diamond that the peasant described hated the uncle.","embedding","missing3",FALSE,-0.155216062930416,FALSE,NA,1.42857142857143,FALSE
"The cousin who the diamond that the peasant described pleased hated the uncle.","embedding","missing1",FALSE,0.403149682602607,FALSE,0.428571428571429,NA,FALSE
"The cousin who the diamond that the peasant described pleased hated the uncle.","embedding","missing1",FALSE,1.05192985692845,FALSE,NA,0.714285714285714,FALSE
"The crimes that troubled the detectives were not what what you might expect.","agreementattraction","valid_plural",TRUE,-0.439645951307713,TRUE,NA,3.2,TRUE
"The crimes that troubled the detectives were not what what you might expect.","agreementattraction","valid_plural",TRUE,0.113532558284558,TRUE,3.55555555555556,NA,TRUE
"The crimes that troubled the detective was not what you might expect.","agreementattraction","unnatural_error",FALSE,0.00776607717948092,FALSE,2.83333333333333,NA,FALSE
"The crimes that troubled the detective was not what you might expect.","agreementattraction","unnatural_error",FALSE,0.153006985282299,FALSE,NA,3,FALSE
"The crime that the gangster who the story had planned for weeks was quickly solved.","embedding","missing1",FALSE,0.0186694365687535,FALSE,0.857142857142857,NA,FALSE
"The crime that the gangster who the story had planned for weeks was quickly solved.","embedding","missing1",FALSE,0.0452558555874016,FALSE,NA,1.81818181818182,FALSE
"The crime that the gangster who the story had profiled had planned for weeks.","embedding","missing3",FALSE,-0.269693152107382,FALSE,NA,1.75,FALSE
"The crime that the gangster who the story had profiled had planned for weeks.","embedding","missing3",FALSE,-0.0516556276416096,FALSE,1.75,NA,FALSE
"The crime that the gangster who the story had profiled had planned for weeks was quickly solved.","embedding","full",TRUE,0.314415632254821,TRUE,1.95454545454545,NA,TRUE
"The crime that the gangster who the story had profiled had planned for weeks was quickly solved.","embedding","full",TRUE,0.406904704360285,TRUE,NA,2.65384615384615,TRUE
"The crime that the gangster who the story had profiled was quickly solved.","embedding","missing2",FALSE,-0.232125986373149,FALSE,NA,2.44444444444444,FALSE
"The crime that the gangster who the story had profiled was quickly solved.","embedding","missing2",FALSE,0.362070754167847,FALSE,2.45454545454545,NA,FALSE
"The crime that troubled the detectives were not what you might expect.","agreementattraction","natural_error",FALSE,-0.097513242801155,FALSE,2.66666666666667,NA,FALSE
"The crime that troubled the detectives were not what you might expect.","agreementattraction","natural_error",FALSE,-0.0910882438503319,FALSE,NA,2.3,FALSE
"The crime that troubled the detective was not what you might expect.","agreementattraction","valid_singular",TRUE,-0.627874132885457,TRUE,4.4,NA,TRUE
"The crime that troubled the detective was not what you might expect.","agreementattraction","valid_singular",TRUE,0.0123797585263517,TRUE,NA,4.55555555555556,TRUE
"The dancer who the shoe that the bystander admired hurt tipped the doorman.","embedding","missing1",FALSE,0.0208132702979931,FALSE,0.8,NA,FALSE
"The dancer who the shoe that the bystander admired hurt tipped the doorman.","embedding","missing1",FALSE,0.276555756839358,FALSE,NA,0.5,FALSE
"The dancer who the shoe that the bystander admired tipped the doorman.","embedding","missing3",FALSE,-0.288968594045694,FALSE,1.5,NA,FALSE
"The dancer who the shoe that the bystander admired tipped the doorman.","embedding","missing3",FALSE,-0.237254710400866,FALSE,NA,2,FALSE
"The dancer who the singer that the bystander admired hurt tipped the doorman.","embedding","full",TRUE,-0.205823280615498,TRUE,1.53846153846154,NA,TRUE
"The dancer who the singer that the bystander admired hurt tipped the doorman.","embedding","full",TRUE,0.717430367935557,TRUE,NA,0.75,TRUE
"The dancer who the singer that the bystander admired tipped the doorman.","embedding","missing2",FALSE,-0.260872199178298,FALSE,1.25,NA,FALSE
"The dancer who the singer that the bystander admired tipped the doorman.","embedding","missing2",FALSE,2.18916822197548,FALSE,NA,2.66666666666667,FALSE
"The defect in the car is not obvious except to experts.","agreementattraction","valid_singular",TRUE,-0.282924209415003,TRUE,NA,4.55555555555556,TRUE
"The defect in the car is not obvious except to experts.","agreementattraction","valid_singular",TRUE,0.0173203219679032,TRUE,4.16666666666667,NA,TRUE
"The defect in the cars are not obvious except to experts.","agreementattraction","natural_error",FALSE,-0.277691694359162,FALSE,3.6,NA,FALSE
"The defect in the cars are not obvious except to experts.","agreementattraction","natural_error",FALSE,0.255892878883278,FALSE,NA,2.11111111111111,FALSE
"The defects in the car is not obvious except to experts.","agreementattraction","unnatural_error",FALSE,-0.270937064980633,FALSE,NA,1.77777777777778,FALSE
"The defects in the car is not obvious except to experts.","agreementattraction","unnatural_error",FALSE,-0.105805533242659,FALSE,1.9,NA,FALSE
"The defects in the cars are not obvious except to experts.","agreementattraction","valid_plural",TRUE,-0.281713864987445,TRUE,NA,4.63636363636364,TRUE
"The defects in the cars are not obvious except to experts.","agreementattraction","valid_plural",TRUE,0.0726824259028456,TRUE,3.88888888888889,NA,TRUE
"The defence who the knife that the spy looked at convinced the judge.","embedding","missing3",FALSE,0.0786204293744402,FALSE,0.444444444444444,NA,FALSE
"The defence who the knife that the spy looked at convinced the judge.","embedding","missing3",FALSE,0.765542530788961,FALSE,NA,2.2,FALSE
"The defence who the knife that the spy looked at surprised convinced the judge.","embedding","missing1",FALSE,0.289891593298553,FALSE,1.125,NA,FALSE
"The defence who the knife that the spy looked at surprised convinced the judge.","embedding","missing1",FALSE,0.614587050030791,FALSE,NA,1.33333333333333,FALSE
"The defence who the prosecutor that the spy looked at convinced the judge.","embedding","missing2",FALSE,-0.586818376153309,FALSE,0.857142857142857,NA,FALSE
"The defence who the prosecutor that the spy looked at convinced the judge.","embedding","missing2",FALSE,0.414329575639994,FALSE,NA,2.57142857142857,FALSE
"The defence who the prosecutor that the spy looked at surprised convinced the judge.","embedding","full",TRUE,0.212651535017927,TRUE,1.06666666666667,NA,TRUE
"The defence who the prosecutor that the spy looked at surprised convinced the judge.","embedding","full",TRUE,0.340821724648658,TRUE,NA,1.28571428571429,TRUE
"The detectives who solved the murders are at the door.","agreementattraction","valid_plural",TRUE,-0.449642731881219,TRUE,4.88888888888889,NA,TRUE
"The detectives who solved the murders are at the door.","agreementattraction","valid_plural",TRUE,-0.336150826350069,TRUE,NA,4.45454545454545,TRUE
"The detectives who solved the murders is at the door.","agreementattraction","unnatural_error",FALSE,-0.239909432406542,FALSE,NA,2.375,FALSE
"The detectives who solved the murders is at the door.","agreementattraction","unnatural_error",FALSE,0.000198391960914414,FALSE,2.77777777777778,NA,FALSE
"The detective who solved the murder is at the door.","agreementattraction","valid_singular",TRUE,-0.688062017665818,TRUE,4.72727272727273,NA,TRUE
"The detective who solved the murder is at the door.","agreementattraction","valid_singular",TRUE,-0.63000429954461,TRUE,NA,4.64285714285714,TRUE
"The detective who solved the murders are at the door.","agreementattraction","natural_error",FALSE,-0.448482621291836,FALSE,1.57142857142857,NA,FALSE
"The detective who solved the murders are at the door.","agreementattraction","natural_error",FALSE,-0.292834366596965,FALSE,NA,1.53333333333333,FALSE
"The dogs that chased the truck is very muddy.","agreementattraction","unnatural_error",FALSE,-0.452335405647727,FALSE,1.625,NA,FALSE
"The dogs that chased the truck is very muddy.","agreementattraction","unnatural_error",FALSE,-0.0807306934739362,FALSE,NA,1.66666666666667,FALSE
"The dogs that chased the trucks are very muddy.","agreementattraction","valid_plural",TRUE,-0.479220529883817,TRUE,3.83333333333333,NA,TRUE
"The dogs that chased the trucks are very muddy.","agreementattraction","valid_plural",TRUE,-0.324619283806684,TRUE,NA,4.07692307692308,TRUE
"The dog that chased the truck is very muddy.","agreementattraction","valid_singular",TRUE,-0.28479474971394,TRUE,NA,4.38461538461539,TRUE
"The dog that chased the truck is very muddy.","agreementattraction","valid_singular",TRUE,-0.107207107582901,TRUE,4.11111111111111,NA,TRUE
"The dog that chased the trucks are very muddy.","agreementattraction","natural_error",FALSE,-0.295944079866075,FALSE,1,NA,FALSE
"The dog that chased the trucks are very muddy.","agreementattraction","natural_error",FALSE,-0.0878373881331412,FALSE,NA,0.9,FALSE
"The doors to the President’s private office is rarely open.","agreementattraction","unnatural_error",FALSE,-0.418468071382633,FALSE,3.08333333333333,NA,FALSE
"The doors to the President’s private office is rarely open.","agreementattraction","unnatural_error",FALSE,-0.106540217582662,FALSE,NA,2.78571428571429,FALSE
"The doors to the President’s private offices are rarely open.","agreementattraction","valid_plural",TRUE,-0.226899520107149,TRUE,NA,4.88888888888889,TRUE
"The doors to the President’s private offices are rarely open.","agreementattraction","valid_plural",TRUE,0.106217680787249,TRUE,4.76923076923077,NA,TRUE
"The door to the President’s private office is rarely open.","agreementattraction","valid_singular",TRUE,-0.628115117176348,TRUE,4.14285714285714,NA,TRUE
"The door to the President’s private office is rarely open.","agreementattraction","valid_singular",TRUE,-0.333374189198937,TRUE,NA,4.72727272727273,TRUE
"The door to the President’s private offices are rarely open.","agreementattraction","natural_error",FALSE,-0.29459230664203,FALSE,2.84615384615385,NA,FALSE
"The door to the President’s private offices are rarely open.","agreementattraction","natural_error",FALSE,-0.168870711635447,FALSE,NA,3.2,FALSE
"The entrances to the world-famous biology laboratories are visible from the street.","agreementattraction","valid_plural",TRUE,-0.0502666826293436,TRUE,NA,4.75,TRUE
"The entrances to the world-famous biology laboratories are visible from the street.","agreementattraction","valid_plural",TRUE,0.451186785030366,TRUE,4.25,NA,TRUE
"The entrances to the world-famous biology laboratory is visible from the street.","agreementattraction","unnatural_error",FALSE,-0.356451251757619,FALSE,NA,2.38461538461538,FALSE
"The entrances to the world-famous biology laboratory is visible from the street.","agreementattraction","unnatural_error",FALSE,-0.0864988214082141,FALSE,3.11111111111111,NA,FALSE
"The entrance to the world-famous biology laboratories are visible from the street.","agreementattraction","natural_error",FALSE,-0.147510261060929,FALSE,NA,3.92307692307692,FALSE
"The entrance to the world-famous biology laboratories are visible from the street.","agreementattraction","natural_error",FALSE,-0.0352337356068397,FALSE,3.2,NA,FALSE
"The entrance to the world-famous biology laboratory is visible from the street.","agreementattraction","valid_singular",TRUE,-0.501138297663732,TRUE,4.7,NA,TRUE
"The entrance to the world-famous biology laboratory is visible from the street.","agreementattraction","valid_singular",TRUE,-0.325694543053382,TRUE,NA,5,TRUE
"The game that the child who the lawnmower had startled in the yard lasted for hours.","embedding","missing2",FALSE,0.0717792158038705,FALSE,0.888888888888889,NA,FALSE
"The game that the child who the lawnmower had startled in the yard lasted for hours.","embedding","missing2",FALSE,0.206888900192587,FALSE,NA,1.6,FALSE
"The game that the child who the lawnmower had startled in the yard was playing in the morning.","embedding","missing3",FALSE,-0.000520833758948394,FALSE,0.571428571428571,NA,FALSE
"The game that the child who the lawnmower had startled in the yard was playing in the morning.","embedding","missing3",FALSE,0.815584608010273,FALSE,NA,2.5,FALSE
"The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours.","embedding","full",TRUE,0.155068475098146,TRUE,1.52173913043478,NA,TRUE
"The game that the child who the lawnmower had startled in the yard was playing in the morning lasted for hours.","embedding","full",TRUE,0.760504594822131,TRUE,NA,1.89285714285714,TRUE
"The game that the child who the lawnmower was playing in the morning lasted for hours.","embedding","missing1",FALSE,-0.174351961267856,FALSE,NA,0.8,FALSE
"The game that the child who the lawnmower was playing in the morning lasted for hours.","embedding","missing1",FALSE,0.0442736550747496,FALSE,1,NA,FALSE
"The game was played shoeless.","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.767455542927734,FALSE,4.32258064516129,NA,FALSE
"The game was played shoeless.","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.444288563428658,FALSE,NA,4.86363636363636,FALSE
"The girls that the science teacher questioned was nervous.","agreementattraction","unnatural_error",FALSE,-0.222192898427295,FALSE,NA,1.11111111111111,FALSE
"The girls that the science teacher questioned was nervous.","agreementattraction","unnatural_error",FALSE,0.0378128135342729,FALSE,2.625,NA,FALSE
"The girls that the science teachers questioned were nervous.","agreementattraction","valid_plural",TRUE,-0.266091956587197,TRUE,NA,4.66666666666667,TRUE
"The girls that the science teachers questioned were nervous.","agreementattraction","valid_plural",TRUE,-0.0167942521442262,TRUE,4,NA,TRUE
"The girl that the science teacher questioned was nervous.","agreementattraction","valid_singular",TRUE,-0.480485454051281,TRUE,4.33333333333333,NA,TRUE
"The girl that the science teacher questioned was nervous.","agreementattraction","valid_singular",TRUE,-0.387834633270948,TRUE,NA,4.875,TRUE
"The girl that the science teachers questioned were nervous.","agreementattraction","natural_error",FALSE,0.0182067810166738,FALSE,NA,1.90909090909091,FALSE
"The girl that the science teachers questioned were nervous.","agreementattraction","natural_error",FALSE,0.331624294278675,FALSE,1.85714285714286,NA,FALSE
"The guard employed for the arms-reduction treaty signing ceremonies were from a neutral third country.","agreementattraction","natural_error",FALSE,0.470249976496212,FALSE,2.64705882352941,NA,FALSE
"The guard employed for the arms-reduction treaty signing ceremonies were from a neutral third country.","agreementattraction","natural_error",FALSE,0.83432008922067,FALSE,NA,2.5,FALSE
"The guard employed for the arms-reduction treaty signing ceremony was from a neutral third country.","agreementattraction","valid_singular",TRUE,0.350645181452248,TRUE,3.625,NA,TRUE
"The guard employed for the arms-reduction treaty signing ceremony was from a neutral third country.","agreementattraction","valid_singular",TRUE,0.678474892814889,TRUE,NA,4.33333333333333,TRUE
"The guards employed for the arms-reduction treaty signing ceremonies were from a neutral third country.","agreementattraction","valid_plural",TRUE,0.389460971983399,TRUE,3.63636363636364,NA,TRUE
"The guards employed for the arms-reduction treaty signing ceremonies were from a neutral third country.","agreementattraction","valid_plural",TRUE,0.764055822421584,TRUE,NA,4.33333333333333,TRUE
"The guards employed for the arms-reduction treaty signing ceremony was from a neutral third country.","agreementattraction","unnatural_error",FALSE,0.222871955809905,FALSE,2.41666666666667,NA,FALSE
"The guards employed for the arms-reduction treaty signing ceremony was from a neutral third country.","agreementattraction","unnatural_error",FALSE,0.876794282946869,FALSE,NA,2,FALSE
"The instructor put more solutions on the board than the TA did on the handout.","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,-0.2956757255926,FALSE,4.24,NA,FALSE
"The instructor put more solutions on the board than the TA did on the handout.","expert_vs_ppnt_clash","linguistsNO_ppntsYES",FALSE,0.231121508773132,FALSE,NA,4.47058823529412,FALSE
"The keys to the cabinet are on the table.","agreementattraction","valid_plural",TRUE,-0.804839425828183,TRUE,NA,5,TRUE
"The keys to the cabinet are on the table.","agreementattraction","valid_plural",TRUE,-0.598127440535297,TRUE,5,NA,TRUE
"The keys to the cabinet is on the table.","agreementattraction","unnatural_error",FALSE,-0.329276152278347,FALSE,NA,2.16666666666667,FALSE
"The keys to the cabinet is on the table.","agreementattraction","unnatural_error",FALSE,-0.253621555630416,FALSE,2.33333333333333,NA,FALSE
"The key to the cabinet is on the table.","agreementattraction","valid_singular",TRUE,-0.900158782978011,TRUE,NA,5,TRUE
"The key to the cabinet is on the table.","agreementattraction","valid_singular",TRUE,-0.8410809476504,TRUE,4.90909090909091,NA,TRUE
"The key to the cabinets are on the table.","agreementattraction","natural_error",FALSE,-0.564615656399037,FALSE,4.7,NA,FALSE
"The key to the cabinets are on the table.","agreementattraction","natural_error",FALSE,-0.0793194286242508,FALSE,NA,2.8,FALSE
"The label on the bottle is quite hard to read.","agreementattraction","valid_singular",TRUE,-0.570641145802956,TRUE,4.9,NA,TRUE
"The label on the bottle is quite hard to read.","agreementattraction","valid_singular",TRUE,-0.564325301514779,TRUE,NA,4.92307692307692,TRUE
"The label on the bottles are quite hard to read.","agreementattraction","natural_error",FALSE,-0.666519123286104,FALSE,4.625,NA,FALSE
"The label on the bottles are quite hard to read.","agreementattraction","natural_error",FALSE,-0.365398417067898,FALSE,NA,2,FALSE
"The labels on the bottle is quite hard to read.","agreementattraction","unnatural_error",FALSE,-0.560962729889597,FALSE,2.28571428571429,NA,FALSE
"The labels on the bottle is quite hard to read.","agreementattraction","unnatural_error",FALSE,-0.306285196803531,FALSE,NA,1.5,FALSE
"The labels on the bottles are quite hard to read.","agreementattraction","valid_plural",TRUE,-0.706386994640504,TRUE,4.81818181818182,NA,TRUE
"The labels on the bottles are quite hard to read.","agreementattraction","valid_plural",TRUE,-0.633598225788397,TRUE,NA,4.75,TRUE
"The lecture that the professor who the newspaper story had just profiled in detail was not well attended.","embedding","missing2",FALSE,0.107556083188302,FALSE,2.5,NA,FALSE
"The lecture that the professor who the newspaper story had just profiled in detail was not well attended.","embedding","missing2",FALSE,1.12045970519079,FALSE,NA,3,FALSE
"The lecture that the professor who the newspaper story had just profiled in detail was teaching poorly.","embedding","missing3",FALSE,0.0460950653531147,FALSE,2.57142857142857,NA,FALSE
"The lecture that the professor who the newspaper story had just profiled in detail was teaching poorly.","embedding","missing3",FALSE,1.45669588688348,FALSE,NA,0.5,FALSE
"The lecture that the professor who the newspaper story had just profiled in detail was teaching poorly was not well attended.","embedding","full",TRUE,0.23160536479529,TRUE,NA,2.33333333333333,TRUE
"The lecture that the professor who the newspaper story had just profiled in detail was teaching poorly was not well attended.","embedding","full",TRUE,0.294071531216998,TRUE,1.8,NA,TRUE
"The lecture that the professor who the newspaper story was teaching poorly was not well attended.","embedding","missing1",FALSE,0.472808278098302,FALSE,NA,1.9,FALSE
"The lecture that the professor who the newspaper story was teaching poorly was not well attended.","embedding","missing1",FALSE,0.90670155381786,FALSE,1.41666666666667,NA,FALSE
"The letter from the real estate company’s lawyer is short and polite.","agreementattraction","valid_singular",TRUE,-0.498695450836368,TRUE,NA,4.9,TRUE
"The letter from the real estate company’s lawyer is short and polite.","agreementattraction","valid_singular",TRUE,-0.373365851769338,TRUE,5,NA,TRUE
"The letter from the real estate company’s lawyers are short and polite.","agreementattraction","natural_error",FALSE,-0.258466943066827,FALSE,4,NA,FALSE
"The letter from the real estate company’s lawyers are short and polite.","agreementattraction","natural_error",FALSE,0.0888340654568376,FALSE,NA,2.75,FALSE
"The letters from the real estate company’s lawyers are short and polite.","agreementattraction","valid_plural",TRUE,-0.559657695084657,TRUE,4.28571428571429,NA,TRUE
"The letters from the real estate company’s lawyers are short and polite.","agreementattraction","valid_plural",TRUE,-0.475805272812287,TRUE,NA,4.71428571428571,TRUE
"The letters from the real estate company’s lawyers is short and polite.","agreementattraction","unnatural_error",FALSE,-0.327190279637441,FALSE,4.2,NA,FALSE
"The letters from the real estate company’s lawyers is short and polite.","agreementattraction","unnatural_error",FALSE,0.808563138380183,FALSE,NA,1.6,FALSE
"The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday.","embedding","missing3",FALSE,-0.0483962382073568,FALSE,1.14285714285714,NA,FALSE
"The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday.","embedding","missing3",FALSE,1.22957989184178,FALSE,NA,1,FALSE
"The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago.","embedding","full",TRUE,0.8082374027421,TRUE,2.47826086956522,NA,TRUE
"The lullaby that the famous country singer who the record label had signed to a big contract was singing yesterday was written seventy years ago.","embedding","full",TRUE,1.15260447343771,TRUE,NA,2.73913043478261,TRUE
"The lullaby that the famous country singer who the record label had signed to a big contract was written seventy years ago.","embedding","missing2",FALSE,0.494504956715828,FALSE,3,NA,FALSE
"The lullaby that the famous country singer who the record label had signed to a big contract was written seventy years ago.","embedding","missing2",FALSE,0.939315832111239,FALSE,NA,1.71428571428571,FALSE
"The lullaby that the famous country singer who the record label was singing yesterday was written seventy years ago.","embedding","missing1",FALSE,-0.0034926506846297,FALSE,NA,2.2,FALSE
"The lullaby that the famous country singer who the record label was singing yesterday was written seventy years ago.","embedding","missing1",FALSE,0.0803967203424076,FALSE,2.8,NA,FALSE
"The mad captain with a plan ever gives that order.","NPI","Unlicensed NPI",FALSE,-0.432239342070124,FALSE,1.25,NA,FALSE
"The mad captain with a plan ever gives that order.","NPI","Unlicensed NPI",FALSE,-0.219808249504362,FALSE,NA,1.69230769230769,FALSE
"The main advantage of microchipping your pet is that few pets with microchips are ever lost for long.","NPI","Valid NPI",TRUE,-0.0904407163459129,TRUE,4.07692307692308,NA,TRUE
"The main advantage of microchipping your pet is that few pets with microchips are ever lost for long.","NPI","Valid NPI",TRUE,0.527739169127343,TRUE,NA,4.64285714285714,TRUE
"The main advantage of microchipping your pet is that pets with microchips are ever lost for long.","NPI","Unlicensed NPI",FALSE,0.323719527103995,FALSE,NA,1.33333333333333,FALSE
"The main advantage of microchipping your pet is that pets with microchips are ever lost for long.","NPI","Unlicensed NPI",FALSE,0.35214212040819,FALSE,1.1,NA,FALSE
"The main advantage of microchipping your pet is that pets without microchips are ever lost for long.","NPI","Partial match NPI",FALSE,0.302501652145881,FALSE,1.76923076923077,NA,FALSE
"The main advantage of microchipping your pet is that pets without microchips are ever lost for long.","NPI","Partial match NPI",FALSE,0.878080373122412,FALSE,NA,1.69230769230769,FALSE
"The mechanics who repaired the limousine’s rear tire is in a feud with my cousin’s friend’s family.","agreementattraction","unnatural_error",FALSE,-0.0995085588823553,FALSE,3.42857142857143,NA,FALSE
"The mechanics who repaired the limousine’s rear tire is in a feud with my cousin’s friend’s family.","agreementattraction","unnatural_error",FALSE,0.0104992603163336,FALSE,NA,2.9,FALSE
"The mechanics who repaired the limousine’s rear tires are in a feud with my cousin’s friend’s family.","agreementattraction","valid_plural",TRUE,0.152553773156841,TRUE,4,NA,TRUE
"The mechanics who repaired the limousine’s rear tires are in a feud with my cousin’s friend’s family.","agreementattraction","valid_plural",TRUE,1.22073179189576,TRUE,NA,3.66666666666667,TRUE
"The mechanic who repaired the limousine’s rear tire is in a feud with my cousin’s friend’s family.","agreementattraction","valid_singular",TRUE,0.891955056162031,TRUE,NA,4.44444444444444,TRUE
"The mechanic who repaired the limousine’s rear tire is in a feud with my cousin’s friend’s family.","agreementattraction","valid_singular",TRUE,1.04158121127541,TRUE,4,NA,TRUE
"The mechanic who repaired the limousine’s rear tires are in a feud with my cousin’s friend’s family.","agreementattraction","natural_error",FALSE,-0.177379597314747,FALSE,2.88888888888889,NA,FALSE
"The mechanic who repaired the limousine’s rear tires are in a feud with my cousin’s friend’s family.","agreementattraction","natural_error",FALSE,0.373582243016402,FALSE,NA,0.142857142857143,FALSE
"The memo from the accountant flutters to the floor unnoticed.","agreementattraction","valid_singular",TRUE,-0.383631491591183,TRUE,NA,4.5,TRUE
"The memo from the accountant flutters to the floor unnoticed.","agreementattraction","valid_singular",TRUE,-0.31998405014218,TRUE,4.2,NA,TRUE
"The memo from the accountants flutter to the floor unnoticed.","agreementattraction","natural_error",FALSE,-0.0674725919089296,FALSE,NA,3.11111111111111,FALSE
"The memo from the accountants flutter to the floor unnoticed.","agreementattraction","natural_error",FALSE,0.0783032543892685,FALSE,3.66666666666667,NA,FALSE
"The memos from the accountant flutters to the floor unnoticed.","agreementattraction","unnatural_error",FALSE,-0.191924521398698,FALSE,NA,1.625,FALSE
"The memos from the accountant flutters to the floor unnoticed.","agreementattraction","unnatural_error",FALSE,0.17685545454658,FALSE,3.14285714285714,NA,FALSE
"The memos from the accountants flutter to the floor unnoticed.","agreementattraction","valid_plural",TRUE,-0.361040029165,TRUE,NA,4.75,TRUE
"The memos from the accountants flutter to the floor unnoticed.","agreementattraction","valid_plural",TRUE,-0.254222708319247,TRUE,4.22222222222222,NA,TRUE
"The mistake in the program is small but important.","agreementattraction","valid_singular",TRUE,-0.330536697108649,TRUE,5,NA,TRUE
"The mistake in the program is small but important.","agreementattraction","valid_singular",TRUE,0.282722783898693,TRUE,NA,5,TRUE
"The mistake in the programs are small but important.","agreementattraction","natural_error",FALSE,-0.378778356657235,FALSE,NA,2.625,FALSE
"The mistake in the programs are small but important.","agreementattraction","natural_error",FALSE,0.0458826831911018,FALSE,3.625,NA,FALSE
"The mistakes in the program is small but important.","agreementattraction","unnatural_error",FALSE,-0.448210218172961,FALSE,NA,1.22222222222222,FALSE
"The mistakes in the program is small but important.","agreementattraction","unnatural_error",FALSE,-0.42112823598616,FALSE,2.33333333333333,NA,FALSE
"The mistakes in the programs are small but important.","agreementattraction","valid_plural",TRUE,-0.528203347306682,TRUE,NA,4.83333333333333,TRUE
"The mistakes in the programs are small but important.","agreementattraction","valid_plural",TRUE,-0.471178395630948,TRUE,4.8,NA,TRUE
"The monologue that the actor who the movie industry had snubbed repeatedly was extremely well written.","embedding","missing2",FALSE,0.716280616234218,FALSE,NA,3.14285714285714,FALSE
"The monologue that the actor who the movie industry had snubbed repeatedly was extremely well written.","embedding","missing2",FALSE,1.06055162559936,FALSE,2.55555555555556,NA,FALSE
"The monologue that the actor who the movie industry had snubbed repeatedly was performing last month.","embedding","missing3",FALSE,0.421918641086188,FALSE,NA,2.09090909090909,FALSE
"The monologue that the actor who the movie industry had snubbed repeatedly was performing last month.","embedding","missing3",FALSE,1.16161232125496,FALSE,2.75,NA,FALSE
"The monologue that the actor who the movie industry had snubbed repeatedly was performing last month was extremely well written.","embedding","full",TRUE,0.368396893384504,TRUE,NA,3.03846153846154,TRUE
"The monologue that the actor who the movie industry had snubbed repeatedly was performing last month was extremely well written.","embedding","full",TRUE,1.0881714858083,TRUE,2.47058823529412,NA,TRUE
"The monologue that the actor who the movie industry was performing last month was extremely well written.","embedding","missing1",FALSE,0.0435783968016961,FALSE,2,NA,FALSE
"The monologue that the actor who the movie industry was performing last month was extremely well written.","embedding","missing1",FALSE,0.649125806046882,FALSE,NA,2.25,FALSE
"The mother who the daughter that the sister found frightened greeted the grandmother.","embedding","full",TRUE,-0.254528828512084,TRUE,NA,1.5,TRUE
"The mother who the daughter that the sister found frightened greeted the grandmother.","embedding","full",TRUE,0.363393233880678,TRUE,1.22222222222222,NA,TRUE
"The mother who the daughter that the sister found greeted the grandmother.","embedding","missing2",FALSE,-0.453507434230303,FALSE,1.625,NA,FALSE
"The mother who the daughter that the sister found greeted the grandmother.","embedding","missing2",FALSE,-0.282405466184617,FALSE,NA,1.66666666666667,FALSE
"The mother who the gun that the sister found frightened greeted the grandmother.","embedding","missing1",FALSE,-0.297832848197365,FALSE,0.777777777777778,NA,FALSE
"The mother who the gun that the sister found frightened greeted the grandmother.","embedding","missing1",FALSE,0.47692656715378,FALSE,NA,1,FALSE
"The mother who the gun that the sister found greeted the grandmother.","embedding","missing3",FALSE,-0.127783018115244,FALSE,0.75,NA,FALSE
"The mother who the gun that the sister found greeted the grandmother.","embedding","missing3",FALSE,-0.109347841445099,FALSE,NA,1,FALSE
"The name on the enormous highway billboard belongs to a local real-estate agent.","agreementattraction","valid_singular",TRUE,-0.292119864698108,TRUE,NA,5,TRUE
"The name on the enormous highway billboard belongs to a local real-estate agent.","agreementattraction","valid_singular",TRUE,0.20669076961364,TRUE,4.33333333333333,NA,TRUE
"The name on the enormous highway billboards belong to a local real-estate agent.","agreementattraction","natural_error",FALSE,-0.0635515989687311,FALSE,4.2,NA,FALSE
